run_accession	study_accession	study_title	experiment_accession	experiment_title	experiment_desc	organism_taxid	organism_name	library_name	library_strategy	library_source	library_selection	library_layout	sample_accession	sample_title	biosample	bioproject	instrument	instrument_model	instrument_model_desc	total_spots	total_size	run_total_spots	run_total_bases	run_alias	public_filename	public_size	public_date	public_md5	public_version	public_semantic_name	public_supertype	public_sratoolkit	aws_url	aws_free_egress	aws_access_type	public_url	ncbi_url	ncbi_free_egress	ncbi_access_type	gcp_url	gcp_free_egress	gcp_access_type	experiment_alias	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	altitude	temp	tree_height	plantation	replicate	biosamplemodel	ena_fastq_http	ena_fastq_http_1	ena_fastq_http_2	ena_fastq_ftp	ena_fastq_ftp_1	ena_fastq_ftp_2
SRR10614114	SRP235361	Theobroma cacao leaf metagenome	SRX7293292	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree50	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree50	1297858	leaf metagenome	Bac_T50	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786601	-	SAMN13519354	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	113407	48462784	113407	68085682	Bac_T50_R1.fastq.gz	SRR10614114.sralite	17262634	2020-06-24 01:50:56	0fd224671c564195f079e642d9bbd2dd	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614114/SRR10614114.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614114.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614114.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614114/SRR10614114.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8m	Ekabita_Essele	Obala_rep2	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/014/SRR10614114/SRR10614114_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/014/SRR10614114/SRR10614114_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/014/SRR10614114/SRR10614114_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/014/SRR10614114/SRR10614114_2.fastq.gz
SRR10614115	SRP235361	Theobroma cacao leaf metagenome	SRX7293291	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree49	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree49	1297858	leaf metagenome	Bac_T49	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786600	-	SAMN13519353	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	202967	80258214	202967	121330706	Bac_T49_R1.fastq.gz	SRR10614115.sralite	30763975	2020-06-24 01:51:04	230af3832630188adf2feba2d7903f81	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614115/SRR10614115.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614115.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614115.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614115/SRR10614115.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8.4m	Ekabita_Essele	Obala_rep1	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/015/SRR10614115/SRR10614115_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/015/SRR10614115/SRR10614115_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/015/SRR10614115/SRR10614115_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/015/SRR10614115/SRR10614115_2.fastq.gz
SRR10614116	SRP235361	Theobroma cacao leaf metagenome	SRX7293290	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree48	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree48	1297858	leaf metagenome	Bac_T48	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786599	-	SAMN13519352	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	59905	23558728	59905	35718648	Bac_T48_R1.fastq.gz	SRR10614116.sralite	9118199	2020-06-24 01:50:57	5d6cb654b58faf860c2b364aa088b25c	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614116/SRR10614116.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614116.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614116.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614116/SRR10614116.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4959 N 11.0784 E	425m	27.59	8.2m	Kedia	Kedia_rep8	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/016/SRR10614116/SRR10614116_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/016/SRR10614116/SRR10614116_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/016/SRR10614116/SRR10614116_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/016/SRR10614116/SRR10614116_2.fastq.gz
SRR10614117	SRP235361	Theobroma cacao leaf metagenome	SRX7293289	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree47	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree47	1297858	leaf metagenome	Bac_T47	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786598	-	SAMN13519351	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	86545	34036440	86545	51777387	Bac_T47_R1.fastq.gz	SRR10614117.sralite	13172989	2020-06-24 01:50:49	3c9db91a03b4dba2dc374dff53b6c404	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614117/SRR10614117.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614117.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614117.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614117/SRR10614117.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4959 N 11.0784 E	425m	27.59	10.2m	Kedia	Kedia_rep7	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/017/SRR10614117/SRR10614117_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/017/SRR10614117/SRR10614117_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/017/SRR10614117/SRR10614117_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/017/SRR10614117/SRR10614117_2.fastq.gz
SRR10614118	SRP235361	Theobroma cacao leaf metagenome	SRX7293288	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree46	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree46	1297858	leaf metagenome	Bac_T46	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786596	-	SAMN13519350	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	78037	30830449	78037	46819308	Bac_T46_R1.fastq.gz	SRR10614118.sralite	11908491	2020-06-24 01:50:51	f902ddf5f710638007f36c06e9e18353	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614118/SRR10614118.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614118.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614118.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614118/SRR10614118.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4958 N 11.0781 E	469m	29.13	5m	Kedia	Kedia_rep6	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/018/SRR10614118/SRR10614118_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/018/SRR10614118/SRR10614118_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/018/SRR10614118/SRR10614118_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/018/SRR10614118/SRR10614118_2.fastq.gz
SRR10614119	SRP235361	Theobroma cacao leaf metagenome	SRX7293287	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree45	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree45	1297858	leaf metagenome	Bac_T45	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786595	-	SAMN13519349	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	176270	69594885	176270	105876737	Bac_T45_R1.fastq.gz	SRR10614119.sralite	26796617	2020-06-20 10:58:15	8fff675fcd5c34fbcc2d655f40f3ec7d	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614119/SRR10614119.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614119.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614119.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614119/SRR10614119.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4958 N 11.0781 E	469m	29.13	6m	Kedia	Kedia_rep5	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/019/SRR10614119/SRR10614119_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/019/SRR10614119/SRR10614119_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/019/SRR10614119/SRR10614119_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/019/SRR10614119/SRR10614119_2.fastq.gz
SRR10614120	SRP235361	Theobroma cacao leaf metagenome	SRX7293286	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree44	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree44	1297858	leaf metagenome	Bac_T44	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786594	-	SAMN13519348	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	42563	16879517	42563	25512055	Bac_T44_R1.fastq.gz	SRR10614120.sralite	6536404	2020-06-20 10:57:59	ccd8ac4d6e6247e4d947dc0ebb23b923	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614120/SRR10614120.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614120.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614120.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614120/SRR10614120.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.5048 N 11.0793 E	280m	28.12	7.8m	Kedia	Kedia_rep4	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/020/SRR10614120/SRR10614120_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/020/SRR10614120/SRR10614120_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/020/SRR10614120/SRR10614120_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/020/SRR10614120/SRR10614120_2.fastq.gz
SRR10614121	SRP235361	Theobroma cacao leaf metagenome	SRX7293285	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree43	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree43	1297858	leaf metagenome	Bac_T43	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786593	-	SAMN13519347	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	94321	37285038	94321	56596453	Bac_T43_R1.fastq.gz	SRR10614121.sralite	14390120	2020-06-20 10:58:00	59d4a5bdafdc2cadb2eba8e5fc0a7e4c	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614121/SRR10614121.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614121.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614121.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614121/SRR10614121.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.5048 N 11.0793 E	280m	28.12	6.9m	Kedia	Kedia_rep3	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/021/SRR10614121/SRR10614121_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/021/SRR10614121/SRR10614121_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/021/SRR10614121/SRR10614121_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/021/SRR10614121/SRR10614121_2.fastq.gz
SRR10614122	SRP235361	Theobroma cacao leaf metagenome	SRX7293284	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree42	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree42	1297858	leaf metagenome	Bac_T42	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786592	-	SAMN13519346	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	62675	25094400	62675	37617725	Bac_T42_R1.fastq.gz	SRR10614122.sralite	9595620	2020-06-20 10:58:11	80f5c6bb7785458b41edf4bac3f41e3a	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614122/SRR10614122.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614122.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614122.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614122/SRR10614122.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.5681 N 11.1674 E	417m	28.12	8.5m	Kedia	Kedia_rep2	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/022/SRR10614122/SRR10614122_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/022/SRR10614122/SRR10614122_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/022/SRR10614122/SRR10614122_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/022/SRR10614122/SRR10614122_2.fastq.gz
SRR10614123	SRP235361	Theobroma cacao leaf metagenome	SRX7293283	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree41	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree41	1297858	leaf metagenome	Bac_T41	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786591	-	SAMN13519345	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	49801	19805753	49801	29878696	Bac_T41_R1.fastq.gz	SRR10614123.sralite	7639590	2020-06-20 10:58:07	d0b0b07c3c021a6fc612c896f2c357b2	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614123/SRR10614123.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614123.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614123.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614123/SRR10614123.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.5681 N 11.1674 E	417m	28.12	7.9m	Kedia	Kedia_rep1	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/023/SRR10614123/SRR10614123_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/023/SRR10614123/SRR10614123_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/023/SRR10614123/SRR10614123_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/023/SRR10614123/SRR10614123_2.fastq.gz
SRR10614124	SRP235361	Theobroma cacao leaf metagenome	SRX7293282	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree05	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree05	1297858	leaf metagenome	Bac_T5	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786642	-	SAMN13519309	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	97477	39212004	97477	58400066	Bac_T5_R1.fastq.gz	SRR10614124.sralite	14859429	2020-06-19 19:48:26	fdfbfd3d2da812e81d1a402daab0ded9	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614124/SRR10614124.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614124.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614124.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614124/SRR10614124.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9468 N 11.0018 E	370m	25.18	5.5m	Pan-Makak	Boumnyebel_rep5	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/024/SRR10614124/SRR10614124_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/024/SRR10614124/SRR10614124_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/024/SRR10614124/SRR10614124_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/024/SRR10614124/SRR10614124_2.fastq.gz
SRR10614125	SRP235361	Theobroma cacao leaf metagenome	SRX7293281	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree40	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree40	1297858	leaf metagenome	Bac_T40	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786590	-	SAMN13519344	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	81432	32275546	81432	48858306	Bac_T40_R1.fastq.gz	SRR10614125.sralite	12438606	2020-06-19 19:48:20	f5b678c228ebcb02825221d9ce905198	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614125/SRR10614125.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614125.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614125.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614125/SRR10614125.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5703 N 11.1661 E	288m	25.53	8.5m	Bakoa	Bakoa_rep8	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/025/SRR10614125/SRR10614125_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/025/SRR10614125/SRR10614125_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/025/SRR10614125/SRR10614125_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/025/SRR10614125/SRR10614125_2.fastq.gz
SRR10614126	SRP235361	Theobroma cacao leaf metagenome	SRX7293280	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree39	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree39	1297858	leaf metagenome	Bac_T39	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786589	-	SAMN13519343	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	122524	49866490	122524	73571995	Bac_T39_R1.fastq.gz	SRR10614126.sralite	18681921	2020-06-19 19:48:22	9bc58edef96470f97b7bfbf5694b16b4	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614126/SRR10614126.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614126.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614126.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614126/SRR10614126.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5703 N 11.1661 E	288m	25.53	7.9m	Bakoa	Bakoa_rep7	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/026/SRR10614126/SRR10614126_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/026/SRR10614126/SRR10614126_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/026/SRR10614126/SRR10614126_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/026/SRR10614126/SRR10614126_2.fastq.gz
SRR10614127	SRP235361	Theobroma cacao leaf metagenome	SRX7293279	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree38	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree38	1297858	leaf metagenome	Bac_T38	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786588	-	SAMN13519342	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	152580	62315161	152580	91624257	Bac_T38_R1.fastq.gz	SRR10614127.sralite	23225483	2020-06-19 19:48:33	cbac91ed221bda3a46346dc233a914d7	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614127/SRR10614127.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614127.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614127.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614127/SRR10614127.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5703 N 11.1661 E	283m	27.3	11m	Bakoa	Bakoa_rep6	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/027/SRR10614127/SRR10614127_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/027/SRR10614127/SRR10614127_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/027/SRR10614127/SRR10614127_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/027/SRR10614127/SRR10614127_2.fastq.gz
SRR10614128	SRP235361	Theobroma cacao leaf metagenome	SRX7293278	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree37	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree37	1297858	leaf metagenome	Bac_T37	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786587	-	SAMN13519341	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	26668	10656106	26668	15999935	Bac_T37_R1.fastq.gz	SRR10614128.sralite	4127827	2020-06-19 19:48:29	5643e97b08a81848d410aec1979a504f	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614128/SRR10614128.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614128.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614128.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614128/SRR10614128.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5703 N 11.1661 E	283m	27.3	10.5m	Bakoa	Bakoa_rep5	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/028/SRR10614128/SRR10614128_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/028/SRR10614128/SRR10614128_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/028/SRR10614128/SRR10614128_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/028/SRR10614128/SRR10614128_2.fastq.gz
